话题链接,楼主ID,话题 内容,楼主 昵称,楼主 性别,是否 认证,认证 类型,是否 认证 金 v,发博 数量,关注 人数,粉丝 数,微博 等级,发布 日期,发布 时间,转发 量,评论 量,点赞量
https://m.weibo.cn/detail/4725151692226889,2374751224,皇派 门窗 强势 登陆 川 渝 主线 高速 为 2022 年 杭州 亚运会 加油 助威 为 健儿 喝彩 领跑 皇派 永远 向前 皇派 门窗 杭州 亚运会 官方 指定 门窗 皇派 门窗 高端 隔音 门窗 致敬 每 一位 领跑者 皇派 门窗 的 微博 视频,皇派 门窗,m,true,2,50,4351,186,12 万,26,2022 / 01 / 13,12 : 16 : 54,0,4,2
https://m.weibo.cn/detail/4725179912294549,2524967394,小鸡 彩虹 杭州 亚运会 赴 之约燃 你 我 梦想 小鸡 彩虹 将 与 琮 琮 莲莲宸 宸 一起 为 燃情 预热 杭州,小鸡 彩虹,f,true,7,50,5164,326,18.1 万,36,2022 / 01 / 13,14 : 09 : 03,0,0,3
https://m.weibo.cn/detail/4725206638137580,2057827841,为 热爱 努力 2022 年 杭州 亚运会 官方 指定 涂料 嘉宝莉 牵手 亚运会 助力 亚运村 建设 亚运村 是 嘉宝莉 继 助力 武汉 军运会 运动会 主会场 武汉 体育中心 西安 奥体中心 六安 体育馆 北京 鸟巢 广州 奥林匹克 体育馆 之后 又 一次 助力 国际 重大 体育赛事 项目 建设 彰显 了 中国 制造 助力 中国 亮相 世界舞台 的 国货 担当 嘉宝莉 参与 了 项目 中 媒体 村 占地 196 公顷 的 建设 使用 了 无机 涂料 和 内墙 乳胶漆 产品 杭州 亚运会,嘉宝莉 集团,f,true,2,50,3462,192,6.9 万,36,2022 / 01 / 13,15 : 55 : 15,0,0,1
https://m.weibo.cn/detail/4725494450229657,3970257377,杭州 亚运会 据 中新网 消息 目前 杭州 亚运村 已 顺利实现 赛时 功能 全面 竣工 从 建设 阶段 转入 试运行 阶段 杭州 亚运村 是 杭州 2022 年 亚运会 最大 的 非 竞赛 场馆 由 运动员 村 技术 官员 村 媒体 村 国际 区 和 公共 区 组成 赛时 杭州 亚运村 将 为 1 万余名 运动员 和 随队 官员 4000 名 技术 官员 和 5000 名 媒体 人员 提供 住宿 餐饮 医疗 等 服务 保障 杭州 亚运村 项目 于 2018 年 6 月 开工 建设 2020 年 12 月 主体 结构 结顶 2021 年 12 月赛 时 使用 建筑 竣工 2021 年 1 月 杭州 组建 亚运村 运行 团队 推进 筹备工作 目前 各 业务 领域 筹备 有序 推进,华奥 星空网,m,true,2,50,9795,218,24.6 万,20,2022 / 01 / 14,10 : 58 : 55,0,1,0
https://m.weibo.cn/detail/4725537924975152,2374751224,皇派 门窗 强势 登陆 江苏 全省 主干道 高速 全省 高铁 站 为 2022 年 杭州 亚运会 加油 助威 为 健儿 喝彩 领跑 皇派 永远 向前 皇派 门窗 杭州 亚运会 官方 指定 门窗 皇派 门窗 高端 隔音 门窗 皇派 门窗 的 微博 视频,皇派 门窗,m,true,2,50,4351,186,12 万,26,2022 / 01 / 14,13 : 51 : 40,0,1,2
https://m.weibo.cn/detail/4725573077435926,1896116202,让 城市交通 颜值 气质 双 提升 扮靓 公路 迎 杭州 亚运会 期间 四通八达 的 交通 路网 将 成为 与会 来宾 认识 杭州 的 第一张 名片 眼下 余杭 正 大力 推进 多条 重点 道路 建设 与 景观 提升 类 项目 以 更 顺畅 的 通行 更 完善 的 功能 和 更 优美 的 景观 为 即将 到来 的 亚运会 提供 硬核 保障 网页 链接,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 14,16 : 11 : 21,0,0,0
https://m.weibo.cn/detail/4725588764395999,2524967394,小鸡 彩虹 杭州 亚运会 小鸡 彩虹 将 与 琮 琮 莲莲宸 宸 一起 将 精神 之力 传递 给 各国 友人 小鸡 彩虹 的 微博 视频,小鸡 彩虹,f,true,7,50,5164,326,18.1 万,36,2022 / 01 / 14,17 : 13 : 41,0,2,3
https://m.weibo.cn/detail/4725603057797341,2524967394,小鸡 彩虹 杭州 亚运会 小鸡 彩虹 助力 杭州 亚运会 宣传 启动 仪式 暨 捐赠 授牌 仪式 在 杭州 亚 组委 隆重举行 小鸡 彩虹 将 与 琮 琮 宸 宸 莲莲 一起 将 精神 之力 与 杭州 这座 城市 的 温度 情怀 传递 给 外国 友人,小鸡 彩虹,f,true,7,50,5164,326,18.1 万,36,2022 / 01 / 14,18 : 10 : 29,1967,44,24
https://m.weibo.cn/detail/4726191918156191,6321678173,纯 手绘 圆通 航空 前 天刚亮 相 的 杭州 亚运会 波音 767 彩绘机 也 是 圆通 第一架 767 简直 是 国产 彩绘机 天花板 中国 航空摄影 波音 航空 绘画 圆通 快递 杭州 亚运会 圆通 速递 波音 FATIII 微博 航空 民航 知多 D 广州,NaOH _ 氢氧化钠,m,false,- 1,0,135,129,171,0,2022 / 01 / 16,09 : 10 : 24,5,8,17
https://m.weibo.cn/detail/4726248016183912,7481630385,杭州 亚运会 杭州,B - Ling - 共创 世界,m,false,- 1,0,426,83,65,0,2022 / 01 / 16,12 : 53 : 18,0,1,0
https://m.weibo.cn/detail/4726287459158244,1036713140,湖杭 铁路 正线 轨道 贯通 全力 冲刺 亚运会 前 通车 浙 视频 的 微博 视频 1 月 14 日 10 时 30 分在 湖州 站外 接轨 点 施工人员 将 最后 一对 长 钢轨 铺设 到位 标志 着 湖杭 铁路 正线 轨道 贯通 距离 2022 年 杭州 亚运会 前 建成 的 目标 又 进一步 湖杭 铁路 是 浙江省 首条 主导 建设 的 高速铁路 也 是 杭州 亚运会 重点 配套工程 线路 从 既有 宁杭 高铁 湖州 站 引出 经 湖州市 南太湖 新区 吴兴区 德清县 杭州市 余杭区 西湖区 富阳 区 和 桐庐县 跨 富春江 后 引入 杭黄 高铁 桐庐 站 详湖 杭 铁路 正线 轨道 贯通 预计 今年 亚运会 前 通车 浙 视频,杭州网,f,true,3,50,181438,506,200.3 万,48,2022 / 01 / 16,15 : 30 : 03,0,0,0
https://m.weibo.cn/detail/4726570138730606,6102018688,一 简单 介绍 2022 年 杭州 亚运会 即 第 19 届 亚洲 运动会 于 2022 年 9 月 10 日至 25 日 在 中国 浙江省 杭州市 举行 截止 2020 年 12 月共设 40 个 竞赛 大项 包括 31 个 奥运 项目 和 9 个 非 奥运 项目 同时 在 保持 40 个 大项 不变 的 前提 下 增设 电子竞技 霹雳舞 两个 竞赛 项目 2022 年 杭州 亚运会 按照 中国 新 时代 杭州 新 定位 以及 中国 风范 浙江 特色 杭州 韵味 共建 共享 目标 秉持 绿色 智能 节俭 文明 的 办会 理念 坚持 以 杭州 为主 全省 共享 的 办赛 原则 高质量 推进 亚运会 筹办 工作 二 吉祥物 介绍 杭州 亚运会 吉祥物 是 一组 名为 江南 忆 的 机器人 三个 吉祥物 分别 取名 琮 琮 莲莲宸 宸 琮 琮 以 机器人 的 造型 代表 世界遗产 良渚 古城 遗址 名字 源于 良渚 古城 遗址 出土 的 代表性 文物 玉琮 莲莲以 机器人 的 造型 代表 世界遗产 西湖 名字 源于 西湖 中 无穷 碧色 的 接天 莲叶 宸 宸 以 机器人 的 造型 代表 世界遗产 京杭大运河 名字 源于 京杭大运河 杭州 段 的 标志性 建筑 拱宸 桥 三 浙江 中医药大学 与 第 19 届 亚运会 组委会 签订 框架 合作 协议 1 月 13 日 我校 与 第 19 届 亚运会 组委会 框架 合作 协议 签订 仪式 在 滨文 校区 举行 亚 组委 副 秘书长 杭州市 人民政府 副 市长 陈卫 强亚 组委 杭外 工作部 部长 宋剑 波校 党委书记 黄文秀 校长 陈忠 副校长 罗伟明 等 领导 出席 签约 仪式 亚 组委 机关 有关 负责人 学校 相关 职能部门 负责人 参加 签约 仪式 陈卫强 对 浙江 中医药大学 一直 以来 支持 杭州 亚运会 筹办 工作 和 杭州市 工作 表示感谢 陈卫强 表示 杭州 亚运会 的 举办 对 推动 社会 经济 发展 提升 市民 文明 意识 和 健康 素养 具有 重要 意义 希望 双方 以 签约 为 契机 充分发挥 特色 优势 在 志愿 服务 中医药 文化 传播 等 方面 加强 合作 更加 紧密 地 携起手来 为 实现 中国 特色 浙江 风采 杭州 韵味 精彩纷呈 的 办会 目标 作出 新 的 更 大 的 贡献 杭州 亚运会 浙江 中医药大学,五暖 姑娘,f,false,- 1,0,242,337,92,7,2022 / 01 / 17,10 : 13 : 18,0,0,5
https://m.weibo.cn/detail/4726583372025575,1896116202,迎 桐庐 加紧 马术 项目 主场 馆微 提升 微 改造 桐庐 马术 中心 项目 主场 馆 纤维 砂场 以及 越野赛 道 已 完成 基础 作业 目前 工人 们 正在 进行 室外 绿化 景观 效果 的 进一步 改造 建筑 外立面 优化 提升 智能化 设施 增设 扩充 等 杭州 亚运会 网页 链接,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 17,11 : 05 : 54,0,1,1
https://m.weibo.cn/detail/4726649906791617,7417775265,杭州 2022 年 亚运会 杭州 2022 年 第 19 届 亚运会 简称 2022 年 杭州 亚运会 于 2022 年 9 月 10 日至 25 日 在 中国 浙江 杭州 举行 杭州 是 中国 第三个 取得 亚运会 主办权 的 城市 前 两个 为 北京 和 广州 一 简介 2022 年 杭州 亚运会 以 中国 新 时代 杭州 新 为 定位 中国 特色 浙江 风采 杭州 韵味 精彩纷呈 为 目标 秉持 绿色 智能 节俭 文明 的 办会 理念 坚持 以 杭州 为主 全省 共享 的 办赛 原则 本届 亚运会 共设 40 个 竞赛 大项 包括 31 个 奥运 项目 和 9 个 非 奥运 项目 同时 在 保持 40 个 大项 不变 的 前提 下 增设 电子竞技 霹雳舞 两个 竞赛 项目 二 会徽 杭州 2022 年 第 19 届 亚运会 会徽 潮涌 的 主体 图形 由 扇面 钱塘江 钱江潮 头 赛道 互联网 符号 及 象征 亚奥 理事会 的 太阳 图形 六个 元素 组成 下方 是 主办 城市 名称 与 举办 年份 的 印鉴 两者 共同 构成 了 完整 的 杭州 亚运会 会徽 三 吉祥物 杭州 亚运会 吉祥物 是 一组 名为 江南 忆 的 机器人 三个 吉祥物 分别 取名 琮 琮 莲莲宸 宸 琮 琮 以 机器人 的 造型 代表 世界遗产 良渚 古城 遗址 名字 源于 良渚 古城 遗址 出土 的 代表性 文物 玉琮 莲莲以 机器人 的 造型 代表 世界遗产 西湖 名字 源于 西湖 中 无穷 碧色 的 接天 莲叶 宸 宸 以 机器人 的 造型 代表 世界遗产 京杭大运河 名字 源于 京杭大运河 杭州 段 的 标志性 建筑 拱宸 桥 四 火炬 形象 杭州 2022 年 第 19 届 亚运会 火炬 名为 薪火 设计 思想 源自 实证 中华 五千年 文明史 的 良渚 文化 以 其 庄重 大气 意蕴 深远 的 造型 通过 火炬手 们 的 手手 相传 向 世界 展现 中国 设计 的 独特 创意 中国 制造 的 硬 核力量 五 主题 口号 杭州 亚运会 主题 口号 中文 为 心心 相融 爱 达 英文 为 HearttoHeartFuture 六 核心 图形 杭州 亚运会 核心 图形 主题 为 润泽 灵感 源于 杭州 本土 文化 元素 丝绸 七 色彩 系统 色彩 系统 主题 为 淡妆浓抹 灵感 出自 宋代 诗人 苏轼 的 诗句 欲 把 西湖 比西子 淡妆浓抹 总 相宜 通过 对 中国 色彩 文化 和 杭州 城市 特质 的 提炼 与 浓缩 设计 出以 虹 韵 紫 为主 以映 日 红 水墨 白 月桂 黄水 光蓝 湖山 绿 为辅 的 色彩 系统 杭州 杭州 亚运会,苏 满满 家 的 方背 洞 小鸡 崽 崽 U,f,false,- 1,0,386,259,259,0,2022 / 01 / 17,15 : 30 : 17,1,1,5
https://m.weibo.cn/detail/4726670164494382,1868357954,咚 姥姥 进大 莲花 大 莲花 真的 大 80800 个 座位 色彩 渐变 真 好看 坐在 苏神 以后 可能 会 跑 的 跑道 上 期待 新 的 一年 干 啥 啥 成 做 啥 都 是 第一名 杭州 亚运会 杭州 奥体 博览 中心 主 体育场,咚咚 大王 兔年 钱 兔 似锦,f,true,0,0,4363,651,7.6 万,32,2022 / 01 / 17,16 : 50 : 47,1,6,6
https://m.weibo.cn/detail/4726667450255914,3473476590,杭州 亚运会 志愿者,志愿者,f,true,0,0,26367,348,1.7 万,34,2022 / 01 / 17,16 : 40 : 00,2,0,1
https://m.weibo.cn/detail/4726659620538274,2524967394,小鸡 彩虹 杭州 亚运会 1 月 14 日 下午 2 点 小鸡 彩虹 助力 杭州 亚运会 宣传 启动 仪式 暨 捐赠 授牌 仪式 在 杭州 举行,小鸡 彩虹,f,true,7,50,5164,326,18.1 万,36,2022 / 01 / 17,16 : 08 : 52,0,0,2
https://m.weibo.cn/detail/4726674220125675,3785035137,志愿者 杭州 亚运会 志愿者,社区 公益 大讲堂,f,true,7,100,1111,207,2374,26,2022 / 01 / 17,17 : 06 : 54,0,0,0
https://m.weibo.cn/detail/4726920061651941,6509186327,参加 杭州 亚运会 志愿者 面试 明显 女性 数量 占据 大部分 女性 参与 公益 的 热情 远远 大于 男性 杭州 2022 年 亚运会,ECHO5251,f,false,- 1,0,1367,256,37,1,2022 / 01 / 18,09 : 23 : 47,0,2,1
https://m.weibo.cn/detail/4727093634795345,1732918793,杭州 亚运会 杭州 亚运会 志愿者 面试 前些天 新闻 上 说 亚运会 志愿者 年龄 都 是 选 22 岁 以内 的 以为 我 初试 应该 被 刷下来 了 吧 今天 居然 收到 了 面试 短信 瞬间 来 了 压力 毫无 志愿者 经验 不 知道 该 准备 面试 有 已经 参加 过 面试 的 人 吗 传授 一点 我 经验 吧,Lucky 不 花花,f,true,0,0,13460,564,1727,38,2022 / 01 / 18,20 : 53 : 30,0,4,0
https://m.weibo.cn/detail/4727089574712410,7469333114,千机 倒计时 235 天 无人机 表演 精彩 不间断 每周 相约 杭州 奥体中心 在 大 莲花 上方 讲述 故事 用 光影 点亮 期待 共襄 2022 体育 盛典 杭州 2022 年 亚运会 杭州 亚运会 千机秀 无人机 表演 倒计时 千机秀 无人机 的 微博 视频,千机 科技 · 无人机,m,true,2,50,943,55,15.1 万,0,2022 / 01 / 18,20 : 37 : 22,0,0,2
https://m.weibo.cn/detail/4727286827846352,3970257377,杭州 亚运会 据 中国 新闻网 消息 杭州 2022 年 亚运会 下称 杭州 亚运会 赛会 志愿者 面试 选拔 将 于 3 月底 完成 自 2021 年 5 月 22 日 启动 杭州 亚运会 赛会 志愿者 全球 招募 以来 社会群体 和 高校学生 积极响应 杭州 亚运会 赛会 志愿者 注册 总 人数 3214 万人 成功 报名 人数 22 万人 高校 报名者 占 比 67 社会 志愿者 占 比 33 其中 国际 志愿者 1800 余人 1830 岁 人数 占 94 男性 占 33 女性 占 67 目前 杭州 亚运会 亚 残运会 赛会 志愿者 初审 工作 基本 完成 面试 选拔 工作 正在 进行 中,华奥 星空网,m,true,2,50,9795,218,24.6 万,20,2022 / 01 / 19,09 : 41 : 11,0,1,2
https://m.weibo.cn/detail/4727308470453980,3205295640,新妹 看 两会 代表 通道 集中 采访 活动 1 月 19 日 浙江省 人大代表 杭州市 财政局 局长 谢 建华 在 代表 通道 集中 采访 活动 中 表示 杭州 亚运会 不仅 是 一场 体育赛事 更是 一场 文化 盛会 我们 开展 的 当好 东道主 喜迎 亚运会 等 主题 宣传 就是 要 把 故事 讲 生动 把 城市 故事 讲 精彩 今年 9 月 正是 杭州 最美 的 季节 让 我们 一 起来 见证 482 枚 金牌 和 604 枚 亚 残运会 金牌 的 诞生 杭州 欢迎 杭州 亚运会 浙江省 两会 中新 浙里 的 微博 视频,中新 浙里,f,true,3,50,58114,627,26.6 万,45,2022 / 01 / 19,11 : 07 : 11,0,0,0
https://m.weibo.cn/detail/4727348081460010,3785420621,志愿者 杭州 亚运会 志愿者,中国 志愿 服务 行动,m,true,7,100,9180,188,5.4 万,39,2022 / 01 / 19,13 : 44 : 35,0,0,0
https://m.weibo.cn/detail/4727696824731383,1896116202,杭州 亚运村 全面 通电 开启 试灯 我们 一起 期待 杭州 亚运会 来源 浙 视频 杭州 近江 杭州 24 小时 的 微博 视频,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 20,12 : 50 : 22,0,0,0
https://m.weibo.cn/detail/4727755918803533,1896116202,杭州 淳安 全速 推进 配套 项目 建设 全力 保障 办好 盛会 杭州 亚运会 目前 杭州 淳安 正在 全速 推进 场馆 周边 配套 项目 的 建设 包括 村庄 环境 提升 消防站 观众 停车场 国内 物流 中心 等 全力 保障 服务 努力 办成 办好 盛会 网页 链接,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 20,16 : 45 : 10,0,1,0
https://m.weibo.cn/detail/4727746683211675,1896116202,你 还 记得 14 年前 的 滨江 吗 这波 回忆 杀带 你 进入 大 莲花 的 前世 今生 杭州 亚运会 大 莲花 杭州 近江 杭州 24 小时 的 微博 视频,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 20,16 : 08 : 29,0,0,7
https://m.weibo.cn/detail/4727785383526484,3205295640,氛围 组 亮相 杭城 营造 主场 氛围 近日 浙江 杭州 首批 以 2022 年 杭州 亚运会 会徽 吉祥物 等 为 主要 元素 的 氛围 小品 在 滨江区 的 钱 王射潮 广场 上 西兴 立交桥 下 等 处 陆续 亮相 在 钱塘江 南岸 营造 起 喜迎 备战 的 主场 氛围 浙里 资讯 一点 通 杭州 亚运会 中新 浙里 的 微博 视频,中新 浙里,f,true,3,50,58114,627,26.6 万,45,2022 / 01 / 20,18 : 42 : 15,0,0,0
https://m.weibo.cn/detail/4728037524381058,2374751224,皇派 门窗 覆盖 广东省 高速 大牌 祝 旅途 中 的 朋友 平安 出行 也 为 2022 年 杭州 亚运会 加油 助威 为 健儿 喝彩 皇派 门窗 杭州 亚运会 官方 指定 门窗 皇派 门窗 高端 隔音 门窗 皇派 门窗 的 微博 视频,皇派 门窗,m,true,2,50,4351,186,12 万,26,2022 / 01 / 21,11 : 24 : 11,0,2,3
https://m.weibo.cn/detail/4728031451809923,5839723092,电网 动态 杭州 亚运会 浙江 杭州 亚运村 全面 通电 2022 年 1 月 19 日晚 杭州 亚运村 开始 全 面试 灯 运动员 村 技术 官员 村 等 建筑 外立面 上 闪耀着 2022 等 标语 将 钱 江南 岸 进一步 拉 入 时间 试灯 前刻 国网 杭州 供电 公司 完成 了 16 座 开闭 所 送电 工作 实现 了 亚运村 正式 通电 这 标志 着 历时 三年 杭州 亚运村 配套 电力工程 圆满 竣工,电网 头条,f,true,1,50,37335,1003,20.7 万,41,2022 / 01 / 21,11 : 00 : 03,21,5,9
https://m.weibo.cn/detail/4728091395491913,1896116202,奥体 留杭 工人 他们 是 舍小家 为 的 无名英雄 杭州 亚运会 的 主场 馆大 莲花 杭州 奥体中心 主 体育场 占地面积 430 亩 总 建筑面积 229 万平方米 可 容纳 超过 8 万人要 保障 这么 大 一个 场馆 里里外外 的 正常 运转 并 不 容易 2022 年 在 这里 工作 的 人 很多 选择 了 留 杭过 春节 杭州 亚运会 网页 链接,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 21,14 : 58 : 15,0,0,0
https://m.weibo.cn/detail/4728088241899974,1896116202,氛围 组 上线 这些 景观 小品 喊 你 来 打卡 杭州 亚运会 渐渐 临近 街头巷尾 的 氛围 也 是 越来越 浓近 段时间 有 市民 发现 滨江区 的 各 大路口 公园 里 带有 亚运会 徽 吉祥物 元素 的 景观 小品 陆续 上线 了 杭州 亚运会 网页 链接,杭州 24 小时,f,true,3,50,30117,477,42.7 万,46,2022 / 01 / 21,14 : 45 : 43,0,0,0
https://m.weibo.cn/detail/4728107008004468,1732918793,杭州 亚运会 志愿者 面试 杭州 亚运会 一个个 都 是 会 多国 语言 我 就 只是 打 酱油 的 韩语 口语 能力 只能 说重 在 参与 了,Lucky 不 花花,f,true,0,0,13460,564,1727,38,2022 / 01 / 21,16 : 00 : 17,0,3,2
https://m.weibo.cn/detail/4728143845528782,2100868792,361 度 杭州 亚运会 361 度 追赶 同业 新 战略 初见成效 除了 2 月 的 冬奥会 外 今年 10 月 中国 将 迎来 另 一项 体育 盛事 来自 亚州 各国 的 体育健儿 将 齐集 杭州 竞逐 第 19 届 亚运会 的 各项 锦标 这次 亚运会 的 官方 体育 服饰 赞助商 再次 由 中国 品牌 361 度 国际 有限公司 1361HK 获得 是 公司 连续 第四届 与 合作 网页 链接,BambooWorks 咏 竹坊,m,true,2,50,6254,450,7267,30,2022 / 01 / 21,18 : 26 : 40,1,0,1
